EVT1914_2007532_DESC;White General Alexeyev fielded an army supporting the Tzar and opposed to our government.;Le gйnйral Blanc Alexeyev a levй une armйe contre notre gouvernement et supportant le Tsar.;Der weissrussische General Alexeiev hat eine Freiwilligenarmee ausgehoben, die auf Seiten des Zaren steht und damit unser Gegner sein wird.;Biaіy generaі Aleksiejew wystawiі armiк wspieraj№c№ cara i wyst№piі przeciw naszemu rz№dowi.;El General Blanco, Alexeiev, ha creado un ejercito de voluntarios para apoyar al Zar y destruir nuestro gobierno.;Il generale bianco Alexeiev ha messo in campo un esercito di sostegno allo Zar e contrario al nostro governo.;;;;;;Белый генерал Алексеев отказался признать власть большевиков и опубликовал воззвание к офицерам с призывом вступать в Добровольческую армию.;x;;
EVTDESC12348473;Great Falls has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Great Falls has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Great Falls has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Great Falls has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Great Falls has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Great Falls has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348645;Bismarck has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Bismarck has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Bismarck has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Bismarck has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Bismarck has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Bismarck has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348706;Minneapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Minneapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Minneapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Minneapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Minneapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Minneapolis has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348726;Salt Lake City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Salt Lake City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Salt Lake City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Salt Lake City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Salt Lake City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Salt Lake City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348755;Rapid City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rapid City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rapid City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rapid City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rapid City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Rapid City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348834;Omaha has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Omaha has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Omaha has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Omaha has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Omaha has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Omaha has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348835;Des Moines has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Des Moines has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Des Moines has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Des Moines has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Des Moines has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Des Moines has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348854;Denver has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Denver has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Denver has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Denver has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Denver has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Denver has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348943;Kansas City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Kansas City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Kansas City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Kansas City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Kansas City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Kansas City has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348962;Phoenix has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Phoenix has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Phoenix has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Phoenix has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Phoenix has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Phoenix has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
EVTDESC12348987;Montcello has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Montcello has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Montcello has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Montcello has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Montcello has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Montcello has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;
